,5 Minutes,Lane 1 Flow (Veh/5 Minutes),Lane 1 Speed (mph),Lane 2 Flow (Veh/5 Minutes),Lane 2 Speed (mph),Flow (Veh/5 Minutes),Speed (mph),# Lane Points,% Observed
747,2019-05-05 14:15:00,64,70.7,44,62.8,108,67.5,2,0
748,2019-05-05 14:20:00,63,70.7,44,62.7,107,67.5,2,0
749,2019-05-05 14:25:00,59,70.9,42,63.4,101,67.8,2,0
750,2019-05-05 14:30:00,56,70.9,39,63.5,95,67.8,2,0
751,2019-05-05 14:35:00,58,70.9,41,63.5,99,67.8,2,0
752,2019-05-05 14:40:00,53,70.7,37,62.7,90,67.4,2,0
753,2019-05-05 14:45:00,70,70.8,48,62.9,118,67.6,2,0
754,2019-05-05 14:50:00,58,70.8,41,63.1,99,67.6,2,0
755,2019-05-05 14:55:00,41,70.8,30,63.1,71,67.6,2,0
756,2019-05-05 15:00:00,54,70.8,38,63.1,92,67.6,2,0
757,2019-05-05 15:05:00,34,70.7,25,62.5,59,67.2,2,0
758,2019-05-05 15:10:00,61,70.6,42,61.8,103,67.0,2,0
759,2019-05-05 15:15:00,53,70.6,37,61.9,90,67.0,2,0
760,2019-05-05 15:20:00,38,70.5,28,61.5,66,66.7,2,0
761,2019-05-05 15:25:00,56,70.5,39,61.5,95,66.8,2,0
762,2019-05-05 15:30:00,54,70.5,38,61.2,92,66.7,2,0
763,2019-05-05 15:35:00,58,70.5,41,61.0,99,66.5,2,0
764,2019-05-05 15:40:00,74,70.5,51,61.2,125,66.7,2,0
765,2019-05-05 15:45:00,59,70.6,42,62.1,101,67.1,2,0
766,2019-05-05 15:50:00,49,70.6,35,61.6,84,66.8,2,0
767,2019-05-05 15:55:00,68,70.7,47,62.5,115,67.4,2,0
768,2019-05-05 16:00:00,58,70.7,41,62.5,99,67.3,2,0
769,2019-05-05 16:05:00,63,70.8,44,63.0,107,67.6,2,0
770,2019-05-05 16:10:00,39,70.7,29,62.7,68,67.3,2,0
771,2019-05-05 16:15:00,53,70.7,37,62.7,90,67.5,2,0
772,2019-05-05 16:20:00,49,70.7,35,62.5,84,67.3,2,0
773,2019-05-05 16:25:00,62,70.7,43,62.3,105,67.3,2,0
774,2019-05-05 16:30:00,44,70.5,32,61.5,76,66.7,2,0
775,2019-05-05 16:35:00,61,70.7,42,62.4,103,67.3,2,0
776,2019-05-05 16:40:00,54,70.7,38,62.7,92,67.4,2,0
777,2019-05-05 16:45:00,47,70.7,34,62.4,81,67.2,2,0
778,2019-05-05 16:50:00,74,70.7,51,62.6,125,67.4,2,0
779,2019-05-05 16:55:00,58,70.8,41,62.9,99,67.5,2,0
780,2019-05-05 17:00:00,31,70.7,24,62.5,55,67.1,2,0
781,2019-05-05 17:05:00,43,70.5,31,61.0,74,66.5,2,0
782,2019-05-05 17:10:00,50,70.6,36,61.6,86,66.8,2,0
783,2019-05-05 17:15:00,48,70.7,34,62.3,82,67.2,2,0
784,2019-05-05 17:20:00,52,70.7,37,62.4,89,67.2,2,0
785,2019-05-05 17:25:00,56,70.8,39,62.9,95,67.5,2,0
786,2019-05-05 17:30:00,38,70.7,28,62.2,66,67.1,2,0
787,2019-05-05 17:35:00,62,70.7,43,62.5,105,67.3,2,0
788,2019-05-05 17:40:00,47,70.7,34,62.5,81,67.3,2,0
789,2019-05-05 17:45:00,61,70.7,42,62.4,103,67.3,2,0
790,2019-05-05 17:50:00,62,70.7,43,62.5,105,67.4,2,0
791,2019-05-05 17:55:00,47,70.8,34,62.8,81,67.4,2,0
792,2019-05-05 18:00:00,45,70.7,32,62.2,77,67.1,2,0
793,2019-05-05 18:05:00,66,70.6,46,61.7,112,66.9,2,0
794,2019-05-05 18:10:00,55,70.7,39,62.4,94,67.3,2,0
795,2019-05-05 18:15:00,46,70.7,33,62.3,79,67.2,2,0
796,2019-05-05 18:20:00,55,70.7,39,62.5,94,67.3,2,0
797,2019-05-05 18:25:00,56,70.7,39,62.4,95,67.3,2,0
798,2019-05-05 18:30:00,44,70.6,32,62.0,76,67.0,2,0
799,2019-05-05 18:35:00,36,70.7,27,62.2,63,67.0,2,0
800,2019-05-05 18:40:00,39,70.6,29,61.7,68,66.8,2,0
801,2019-05-05 18:45:00,53,70.7,37,62.2,90,67.2,2,0
802,2019-05-05 18:50:00,38,70.6,28,61.8,66,66.9,2,0
803,2019-05-05 18:55:00,44,70.6,32,61.7,76,66.8,2,0
804,2019-05-05 19:00:00,47,70.7,34,62.6,81,67.3,2,0
805,2019-05-05 19:05:00,36,70.7,27,62.2,63,67.0,2,0
806,2019-05-05 19:10:00,35,70.5,26,61.5,61,66.7,2,0
807,2019-05-05 19:15:00,47,70.7,34,62.6,81,67.3,2,0
808,2019-05-05 19:20:00,31,70.6,24,62.0,55,66.8,2,0
809,2019-05-05 19:25:00,41,70.7,30,62.4,71,67.2,2,0
810,2019-05-05 19:30:00,41,70.7,30,62.2,71,67.1,2,0
811,2019-05-05 19:35:00,40,70.6,30,62.1,70,67.0,2,0
812,2019-05-05 19:40:00,41,70.7,30,62.5,71,67.2,2,0
813,2019-05-05 19:45:00,38,70.4,28,60.7,66,66.3,2,0
814,2019-05-05 19:50:00,36,70.6,27,61.7,63,66.8,2,0
815,2019-05-05 19:55:00,34,70.5,25,61.1,59,66.5,2,0
816,2019-05-05 20:00:00,32,70.6,25,62.1,57,66.9,2,0
817,2019-05-05 20:05:00,29,70.7,22,62.4,51,67.1,2,0
818,2019-05-05 20:10:00,21,70.6,17,62.2,38,66.9,2,0
819,2019-05-05 20:15:00,19,70.7,16,62.4,35,66.9,2,0
820,2019-05-05 20:20:00,29,70.6,22,61.7,51,66.8,2,0
821,2019-05-05 20:25:00,37,70.7,27,62.6,64,67.3,2,0
822,2019-05-05 20:30:00,23,70.7,19,62.7,42,67.1,2,0
823,2019-05-05 20:35:00,23,70.7,19,62.3,42,66.9,2,0
824,2019-05-05 20:40:00,14,70.7,13,62.4,27,66.7,2,0
825,2019-05-05 20:45:00,18,70.7,15,62.3,33,66.9,2,0
826,2019-05-05 20:50:00,27,70.6,21,61.7,48,66.7,2,0
827,2019-05-05 20:55:00,21,70.6,17,62.0,38,66.8,2,0
828,2019-05-05 21:00:00,18,70.7,15,62.4,33,66.9,2,0
829,2019-05-05 21:05:00,14,70.7,13,62.4,27,66.7,2,0
830,2019-05-05 21:10:00,10,70.7,10,62.4,20,66.6,2,0
831,2019-05-05 21:15:00,14,70.7,13,62.4,27,66.7,2,0
832,2019-05-05 21:20:00,4,70.7,7,62.4,11,65.4,2,0
833,2019-05-05 21:25:00,12,70.7,12,62.3,24,66.5,2,0
834,2019-05-05 21:30:00,5,70.7,8,62.3,13,65.5,2,0
835,2019-05-05 21:35:00,13,70.7,13,62.3,26,66.5,2,0
836,2019-05-05 21:40:00,13,70.7,13,62.4,26,66.5,2,0
837,2019-05-05 21:45:00,8,70.7,9,62.3,17,66.2,2,0
838,2019-05-05 21:50:00,9,70.6,10,62.1,19,66.1,2,0
839,2019-05-05 21:55:00,25,70.7,20,62.2,45,66.9,2,0
840,2019-05-05 22:00:00,32,70.6,25,61.6,57,66.6,2,0
841,2019-05-05 22:05:00,31,70.5,24,61.4,55,66.5,2,0
842,2019-05-05 22:10:00,22,70.4,18,60.4,40,65.9,2,0
843,2019-05-05 22:15:00,11,70.5,11,61.3,22,65.9,2,0
844,2019-05-05 22:20:00,10,70.6,10,61.8,20,66.2,2,0
845,2019-05-05 22:25:00,16,70.7,14,62.3,30,66.7,2,0
846,2019-05-05 22:30:00,18,70.7,15,62.3,33,66.9,2,0
847,2019-05-05 22:35:00,12,70.7,12,62.4,24,66.5,2,0
848,2019-05-05 22:40:00,7,70.7,8,62.4,15,66.3,2,0
849,2019-05-05 22:45:00,12,70.6,12,61.6,24,66.1,2,0
850,2019-05-05 22:50:00,10,70.6,10,61.6,20,66.1,2,0
851,2019-05-05 22:55:00,9,70.6,10,61.6,19,65.8,2,0
852,2019-05-05 23:00:00,5,70.6,8,61.8,13,65.2,2,0
853,2019-05-05 23:05:00,14,65.5,4,61.9,18,64.7,2,0
854,2019-05-05 23:10:00,8,70.6,9,61.7,17,65.9,2,0
855,2019-05-05 23:15:00,7,70.6,8,62.1,15,66.1,2,0
856,2019-05-05 23:20:00,2,70.5,5,61.6,7,64.1,2,0
857,2019-05-05 23:25:00,8,70.6,9,61.9,17,66.0,2,0
858,2019-05-05 23:30:00,7,70.7,8,62.3,15,66.2,2,0
859,2019-05-05 23:35:00,13,66.0,3,62.1,16,65.3,2,0
860,2019-05-05 23:40:00,2,70.7,5,62.2,7,64.6,2,0
861,2019-05-05 23:45:00,2,70.6,5,62.0,7,64.5,2,0
862,2019-05-05 23:50:00,7,70.7,8,62.3,15,66.2,2,0
863,2019-05-05 23:55:00,5,70.6,8,61.6,13,65.0,2,0
864,2019-05-06 00:00:00,5,70.7,8,62.2,13,65.5,2,0
865,2019-05-06 00:05:00,4,70.7,7,62.4,11,65.4,2,0
866,2019-05-06 00:10:00,4,70.7,7,62.4,11,65.4,2,0
867,2019-05-06 00:15:00,14,66.6,4,62.4,18,65.7,2,0
868,2019-05-06 00:20:00,1,70.7,5,62.3,6,63.7,2,0
869,2019-05-06 00:25:00,13,66.3,3,62.3,16,65.6,2,0
870,2019-05-06 00:30:00,2,70.7,5,62.4,7,64.8,2,0
871,2019-05-06 00:35:00,12,66.0,2,62.1,14,65.4,2,0
872,2019-05-06 00:40:00,12,65.8,2,62.1,14,65.3,2,0
873,2019-05-06 00:45:00,4,70.6,7,62.2,11,65.2,2,0
874,2019-05-06 00:50:00,13,66.1,3,62.2,16,65.4,2,0
875,2019-05-06 00:55:00,13,66.2,3,62.2,16,65.5,2,0
876,2019-05-06 01:00:00,13,66.5,3,62.4,16,65.7,2,0
877,2019-05-06 01:05:00,10,66.5,1,62.4,11,66.1,2,0
878,2019-05-06 01:10:00,9,66.4,29,62.6,38,63.5,2,0
879,2019-05-06 01:15:00,11,65.6,1,62.0,12,65.3,2,0
880,2019-05-06 01:20:00,12,65.7,2,62.0,14,65.2,2,0
881,2019-05-06 01:25:00,11,66.1,1,62.2,12,65.8,2,0
882,2019-05-06 01:30:00,13,65.6,3,62.0,16,64.9,2,0
883,2019-05-06 01:35:00,3,70.6,6,61.7,9,64.7,2,0
884,2019-05-06 01:40:00,13,65.6,3,61.9,16,64.9,2,0
885,2019-05-06 01:45:00,11,65.6,1,62.0,12,65.3,2,0
886,2019-05-06 01:50:00,10,66.1,1,62.2,11,65.7,2,0
887,2019-05-06 01:55:00,10,66.3,1,62.3,11,66.0,2,0
888,2019-05-06 02:00:00,9,66.0,29,62.2,38,63.1,2,0
889,2019-05-06 02:05:00,10,66.5,1,62.4,11,66.1,2,0
890,2019-05-06 02:10:00,14,66.4,4,62.3,18,65.5,2,0
891,2019-05-06 02:15:00,12,66.3,2,62.3,14,65.7,2,0
892,2019-05-06 02:20:00,13,66.3,3,62.3,16,65.6,2,0
893,2019-05-06 02:25:00,8,66.3,28,62.6,36,63.4,2,0
894,2019-05-06 02:30:00,9,66.0,29,62.2,38,63.1,2,0
895,2019-05-06 02:35:00,11,65.5,1,61.9,12,65.2,2,0
896,2019-05-06 02:40:00,11,66.2,1,62.2,12,65.9,2,0
897,2019-05-06 02:45:00,11,66.1,1,62.2,12,65.7,2,0
898,2019-05-06 02:50:00,10,66.5,1,62.4,11,66.1,2,0
899,2019-05-06 02:55:00,9,66.6,29,62.8,38,63.7,2,0
900,2019-05-06 03:00:00,12,66.8,2,62.5,14,66.2,2,0
901,2019-05-06 03:05:00,12,66.3,2,62.3,14,65.7,2,0
902,2019-05-06 03:10:00,10,66.6,1,62.4,11,66.2,2,0
903,2019-05-06 03:15:00,14,65.8,4,62.1,18,65.0,2,0
904,2019-05-06 03:20:00,13,64.2,3,61.3,16,63.7,2,0
905,2019-05-06 03:25:00,13,64.4,3,61.4,16,63.8,2,0
906,2019-05-06 03:30:00,12,65.3,2,61.8,14,64.8,2,0
907,2019-05-06 03:35:00,12,65.8,2,62.0,14,65.2,2,0
908,2019-05-06 03:40:00,13,65.9,3,62.1,16,65.2,2,0
909,2019-05-06 03:45:00,13,65.7,3,62.0,16,65.0,2,0
910,2019-05-06 03:50:00,13,66.3,3,62.3,16,65.6,2,0
911,2019-05-06 03:55:00,12,66.3,2,62.3,14,65.8,2,0
912,2019-05-06 04:00:00,12,66.6,2,62.4,14,66.0,2,0
913,2019-05-06 04:05:00,2,70.7,5,62.4,7,64.7,2,0
914,2019-05-06 04:10:00,13,65.7,3,62.0,16,65.0,2,0
915,2019-05-06 04:15:00,1,70.6,5,62.1,6,63.5,2,0
916,2019-05-06 04:20:00,3,70.7,6,62.3,9,65.1,2,0
917,2019-05-06 04:25:00,4,70.6,7,61.8,11,65.0,2,0
918,2019-05-06 04:30:00,14,66.1,4,62.2,18,65.2,2,0
919,2019-05-06 04:35:00,2,70.7,5,62.3,7,64.7,2,0
920,2019-05-06 04:40:00,9,70.7,10,62.2,19,66.2,2,0
921,2019-05-06 04:45:00,7,70.6,8,61.8,15,65.9,2,0
922,2019-05-06 04:50:00,12,70.7,12,62.6,24,66.7,2,0
923,2019-05-06 04:55:00,7,70.7,8,62.5,15,66.4,2,0
924,2019-05-06 05:00:00,11,70.6,11,61.9,22,66.3,2,0
925,2019-05-06 05:05:00,1,70.6,5,61.9,6,63.3,2,0
926,2019-05-06 05:10:00,17,70.6,15,61.6,32,66.4,2,0
927,2019-05-06 05:15:00,12,70.7,12,62.3,24,66.5,2,0
928,2019-05-06 05:20:00,20,70.7,17,62.2,37,66.8,2,0
929,2019-05-06 05:25:00,20,70.7,17,62.7,37,67.1,2,0
930,2019-05-06 05:30:00,13,70.7,13,62.5,26,66.6,2,0
931,2019-05-06 05:35:00,20,70.8,17,62.8,37,67.1,2,0
932,2019-05-06 05:40:00,23,70.7,19,62.5,42,67.0,2,0
933,2019-05-06 05:45:00,26,70.7,20,62.4,46,67.1,2,0
934,2019-05-06 05:50:00,38,70.9,28,63.5,66,67.8,2,0
935,2019-05-06 05:55:00,23,70.8,19,62.9,42,67.2,2,0
936,2019-05-06 06:00:00,23,70.7,19,62.8,42,67.1,2,0
937,2019-05-06 06:05:00,22,70.7,18,62.4,40,67.0,2,0
938,2019-05-06 06:10:00,26,70.7,20,62.4,46,67.1,2,0
939,2019-05-06 06:15:00,34,70.5,25,61.5,59,66.7,2,0
940,2019-05-06 06:20:00,48,70.6,34,61.9,82,67.0,2,0
941,2019-05-06 06:25:00,28,70.7,22,62.6,50,67.2,2,0
942,2019-05-06 06:30:00,56,70.9,39,63.5,95,67.9,2,0
943,2019-05-06 06:35:00,40,70.8,30,63.1,70,67.5,2,0
944,2019-05-06 06:40:00,48,70.8,34,63.3,82,67.7,2,0
945,2019-05-06 06:45:00,41,70.9,30,63.4,71,67.7,2,0
946,2019-05-06 06:50:00,54,70.5,38,61.2,92,66.7,2,0
947,2019-05-06 06:55:00,53,70.5,37,61.6,90,66.8,2,0
948,2019-05-06 07:00:00,36,70.4,27,60.6,63,66.2,2,0
949,2019-05-06 07:05:00,56,70.4,39,60.8,95,66.5,2,0
950,2019-05-06 07:10:00,55,70.6,39,61.8,94,66.9,2,0
951,2019-05-06 07:15:00,67,70.5,46,61.0,113,66.6,2,0
952,2019-05-06 07:20:00,70,70.5,48,61.3,118,66.8,2,0
953,2019-05-06 07:25:00,70,70.3,48,60.0,118,66.1,2,0
954,2019-05-06 07:30:00,52,70.3,37,60.2,89,66.1,2,0
955,2019-05-06 07:35:00,66,70.4,46,60.9,112,66.5,2,0
956,2019-05-06 07:40:00,57,70.4,40,60.5,97,66.3,2,0
957,2019-05-06 07:45:00,74,70.5,51,61.1,125,66.6,2,0
958,2019-05-06 07:50:00,77,70.5,53,61.6,130,66.9,2,0
959,2019-05-06 07:55:00,70,70.6,48,61.6,118,66.9,2,0
960,2019-05-06 08:00:00,80,70.8,54,63.2,134,67.7,2,0
961,2019-05-06 08:05:00,59,70.6,42,62.0,101,67.1,2,0
962,2019-05-06 08:10:00,64,70.6,44,61.6,108,66.9,2,0
963,2019-05-06 08:15:00,75,70.8,51,62.8,126,67.5,2,0
964,2019-05-06 08:20:00,57,70.5,40,61.3,97,66.7,2,0
965,2019-05-06 08:25:00,64,70.6,44,62.0,108,67.1,2,0
966,2019-05-06 08:30:00,68,70.7,47,62.6,115,67.4,2,0
967,2019-05-06 08:35:00,56,70.5,39,61.1,95,66.6,2,0
968,2019-05-06 08:40:00,64,70.9,44,63.7,108,68.0,2,0
969,2019-05-06 08:45:00,65,70.5,45,61.4,110,66.8,2,0
970,2019-05-06 08:50:00,61,70.8,42,62.8,103,67.5,2,0
971,2019-05-06 08:55:00,52,70.4,37,60.7,89,66.4,2,0
972,2019-05-06 09:00:00,57,70.5,40,61.1,97,66.6,2,0
973,2019-05-06 09:05:00,58,70.7,41,62.4,99,67.3,2,0
974,2019-05-06 09:10:00,49,70.6,35,62.2,84,67.1,2,0
975,2019-05-06 09:15:00,45,70.7,32,62.7,77,67.4,2,0
976,2019-05-06 09:20:00,50,70.7,36,62.6,86,67.3,2,0
977,2019-05-06 09:25:00,38,70.8,28,63.0,66,67.5,2,0
978,2019-05-06 09:30:00,44,71.1,32,64.7,76,68.4,2,0
979,2019-05-06 09:35:00,48,70.9,34,63.6,82,67.9,2,0
980,2019-05-06 09:40:00,55,70.8,39,63.2,94,67.7,2,0
981,2019-05-06 09:45:00,50,70.2,36,59.6,86,65.8,2,0
982,2019-05-06 09:50:00,59,70.3,42,60.3,101,66.2,2,0
983,2019-05-06 09:55:00,50,70.5,36,61.1,86,66.6,2,0
984,2019-05-06 10:00:00,46,70.4,33,60.6,79,66.3,2,0
985,2019-05-06 10:05:00,63,70.5,44,61.2,107,66.7,2,0
986,2019-05-06 10:10:00,50,70.4,36,60.9,86,66.4,2,0
987,2019-05-06 10:15:00,44,70.7,32,62.3,76,67.1,2,0
988,2019-05-06 10:20:00,37,70.3,27,60.1,64,66.0,2,0
989,2019-05-06 10:25:00,49,70.5,35,61.1,84,66.6,2,0
990,2019-05-06 10:30:00,56,70.8,39,62.8,95,67.5,2,0
991,2019-05-06 10:35:00,36,70.5,27,61.1,63,66.5,2,0
992,2019-05-06 10:40:00,52,70.8,37,62.8,89,67.5,2,0
993,2019-05-06 10:45:00,39,70.3,29,60.3,68,66.1,2,0
994,2019-05-06 10:50:00,50,70.5,36,61.0,86,66.5,2,0
995,2019-05-06 10:55:00,49,70.2,35,59.3,84,65.6,2,0
996,2019-05-06 11:00:00,46,70.3,33,60.0,79,66.0,2,0
997,2019-05-06 11:05:00,38,70.3,28,60.2,66,66.0,2,0
998,2019-05-06 11:10:00,46,70.5,33,61.5,79,66.8,2,0
999,2019-05-06 11:15:00,59,70.6,42,61.7,101,66.9,2,0
1000,2019-05-06 11:20:00,47,70.6,34,62.1,81,67.0,2,0
1001,2019-05-06 11:25:00,41,70.4,30,60.6,71,66.3,2,0
1002,2019-05-06 11:30:00,38,70.7,28,62.6,66,67.3,2,0
1003,2019-05-06 11:35:00,45,70.6,32,62.1,77,67.1,2,0
1004,2019-05-06 11:40:00,55,70.6,39,62.1,94,67.1,2,0
1005,2019-05-06 11:45:00,36,70.9,27,63.4,63,67.7,2,0
1006,2019-05-06 11:50:00,53,70.7,37,62.7,90,67.5,2,0
1007,2019-05-06 11:55:00,56,70.8,39,63.2,95,67.7,2,0
1008,2019-05-06 12:00:00,44,70.9,32,63.9,76,68.0,2,0
1009,2019-05-06 12:05:00,49,70.8,35,63.2,84,67.7,2,0
1010,2019-05-06 12:10:00,34,70.5,25,61.3,59,66.6,2,0
1011,2019-05-06 12:15:00,49,70.4,35,60.7,84,66.4,2,0
1012,2019-05-06 12:20:00,44,70.1,32,59.1,76,65.5,2,0
1013,2019-05-06 12:25:00,47,70.3,34,60.1,81,66.0,2,0
1014,2019-05-06 12:30:00,50,70.2,36,59.6,86,65.8,2,0
1015,2019-05-06 12:35:00,49,70.4,35,60.6,84,66.3,2,0
1016,2019-05-06 12:40:00,50,70.6,36,61.6,86,66.8,2,0
1017,2019-05-06 12:45:00,48,70.8,34,63.3,82,67.7,2,0
1018,2019-05-06 12:50:00,49,70.7,35,62.4,84,67.3,2,0
1019,2019-05-06 12:55:00,41,70.2,30,59.7,71,65.8,2,0
1020,2019-05-06 13:00:00,53,70.2,37,59.7,90,65.9,2,0
1021,2019-05-06 13:05:00,43,70.5,31,61.2,74,66.6,2,0
1022,2019-05-06 13:10:00,48,70.5,34,61.2,82,66.6,2,0
1023,2019-05-06 13:15:00,55,70.6,39,62.1,94,67.1,2,0
1024,2019-05-06 13:20:00,56,70.7,39,62.5,95,67.3,2,0
1025,2019-05-06 13:25:00,67,70.7,46,62.4,113,67.3,2,0
1026,2019-05-06 13:30:00,58,70.7,41,62.3,99,67.2,2,0
1027,2019-05-06 13:35:00,47,70.6,34,61.6,81,66.8,2,0
1028,2019-05-06 13:40:00,57,70.6,40,61.8,97,67.0,2,0
1029,2019-05-06 13:45:00,56,70.7,39,62.3,95,67.2,2,0
1030,2019-05-06 13:50:00,58,71.1,41,64.9,99,68.5,2,0
1031,2019-05-06 13:55:00,65,70.8,45,63.1,110,67.6,2,0
1032,2019-05-06 14:00:00,63,70.7,44,62.3,107,67.2,2,0
1033,2019-05-06 14:05:00,50,70.4,36,60.5,86,66.2,2,0
1034,2019-05-06 14:10:00,55,70.4,39,60.5,94,66.3,2,0
1035,2019-05-06 14:15:00,55,70.2,39,59.3,94,65.7,2,0
1036,2019-05-06 14:20:00,44,70.1,32,59.1,76,65.5,2,0
1037,2019-05-06 14:25:00,68,70.2,47,59.4,115,65.8,2,0
1038,2019-05-06 14:30:00,63,70.3,44,60.2,107,66.1,2,0
1039,2019-05-06 14:35:00,76,70.3,52,60.3,128,66.2,2,0
1040,2019-05-06 14:40:00,55,70.3,39,60.4,94,66.2,2,0
1041,2019-05-06 14:45:00,66,70.4,46,60.5,112,66.3,2,0
1042,2019-05-06 14:50:00,76,70.7,52,62.3,128,67.3,2,0
1043,2019-05-06 14:55:00,70,70.7,48,62.3,118,67.2,2,0
1044,2019-05-06 15:00:00,67,70.5,46,61.6,113,66.9,2,0
1045,2019-05-06 15:05:00,58,70.3,41,59.9,99,66.0,2,0
1046,2019-05-06 15:10:00,64,70.4,44,61.0,108,66.6,2,0
1047,2019-05-06 15:15:00,77,70.6,53,62.2,130,67.2,2,0
1048,2019-05-06 15:20:00,68,70.7,47,62.7,115,67.5,2,0
1049,2019-05-06 15:25:00,90,70.8,61,62.8,151,67.5,2,0
1050,2019-05-06 15:30:00,59,70.7,42,62.3,101,67.2,2,0
1051,2019-05-06 15:35:00,75,70.8,51,63.0,126,67.6,2,0
1052,2019-05-06 15:40:00,64,70.5,44,61.2,108,66.7,2,0
1053,2019-05-06 15:45:00,75,70.6,51,62.0,126,67.1,2,0
1054,2019-05-06 15:50:00,74,70.7,51,62.7,125,67.5,2,0
1055,2019-05-06 15:55:00,63,71.0,44,64.0,107,68.1,2,0
1056,2019-05-06 16:00:00,70,70.7,48,62.7,118,67.5,2,0
1057,2019-05-06 16:05:00,70,70.6,48,62.2,118,67.2,2,0
1058,2019-05-06 16:10:00,61,70.7,42,62.4,103,67.3,2,0
1059,2019-05-06 16:15:00,57,70.4,40,60.4,97,66.2,2,0
1060,2019-05-06 16:20:00,73,70.6,50,61.8,123,67.0,2,0
1061,2019-05-06 16:25:00,79,70.7,54,62.4,133,67.3,2,0
1062,2019-05-06 16:30:00,77,70.9,53,63.6,130,67.9,2,0
1063,2019-05-06 16:35:00,70,70.7,48,62.8,118,67.5,2,0
1064,2019-05-06 16:40:00,57,70.7,40,62.5,97,67.3,2,0
1065,2019-05-06 16:45:00,73,70.7,50,62.5,123,67.4,2,0
1066,2019-05-06 16:50:00,75,70.7,51,62.5,126,67.4,2,0
1067,2019-05-06 16:55:00,64,70.8,44,62.8,108,67.5,2,0
1068,2019-05-06 17:00:00,72,70.7,49,62.5,121,67.4,2,0
1069,2019-05-06 17:05:00,53,70.7,37,62.5,90,67.3,2,0
1070,2019-05-06 17:10:00,79,70.6,54,61.7,133,67.0,2,0
1071,2019-05-06 17:15:00,90,70.6,61,61.9,151,67.1,2,0
1072,2019-05-06 17:20:00,72,70.5,49,61.5,121,66.9,2,0
1073,2019-05-06 17:25:00,71,70.5,49,61.6,120,66.9,2,0
1074,2019-05-06 17:30:00,70,70.6,48,61.6,118,66.9,2,0
1075,2019-05-06 17:35:00,54,70.6,38,62.1,92,67.1,2,0
1076,2019-05-06 17:40:00,75,70.7,51,62.3,126,67.3,2,0
1077,2019-05-06 17:45:00,74,70.8,51,63.2,125,67.7,2,0
1078,2019-05-06 17:50:00,65,70.9,45,63.5,110,67.9,2,0
1079,2019-05-06 17:55:00,66,70.7,46,62.5,112,67.3,2,0
1080,2019-05-06 18:00:00,52,70.7,37,62.6,89,67.3,2,0
1081,2019-05-06 18:05:00,50,70.6,36,62.0,86,67.0,2,0
1082,2019-05-06 18:10:00,61,70.5,42,61.2,103,66.7,2,0
1083,2019-05-06 18:15:00,63,70.4,44,60.9,107,66.5,2,0
1084,2019-05-06 18:20:00,52,70.5,37,61.5,89,66.8,2,0
1085,2019-05-06 18:25:00,57,70.7,40,62.3,97,67.2,2,0
1086,2019-05-06 18:30:00,45,70.6,32,62.1,77,67.1,2,0
1087,2019-05-06 18:35:00,43,70.3,31,59.9,74,65.9,2,0
1088,2019-05-06 18:40:00,55,70.6,39,61.9,94,67.0,2,0
1089,2019-05-06 18:45:00,52,70.6,37,61.7,89,66.9,2,0
1090,2019-05-06 18:50:00,47,70.7,34,62.4,81,67.2,2,0
1091,2019-05-06 18:55:00,45,70.4,32,60.6,77,66.3,2,0
1092,2019-05-06 19:00:00,36,70.5,27,61.3,63,66.6,2,0
1093,2019-05-06 19:05:00,49,70.7,35,62.2,84,67.1,2,0
1094,2019-05-06 19:10:00,30,70.7,23,62.4,53,67.1,2,0
1095,2019-05-06 19:15:00,31,70.7,24,62.5,55,67.1,2,0
1096,2019-05-06 19:20:00,37,70.5,27,61.5,64,66.7,2,0
1097,2019-05-06 19:25:00,41,70.6,30,61.7,71,66.8,2,0
1098,2019-05-06 19:30:00,28,70.7,22,62.4,50,67.0,2,0
1099,2019-05-06 19:35:00,36,70.7,27,62.8,63,67.3,2,0
1100,2019-05-06 19:40:00,39,70.5,29,61.5,68,66.7,2,0
1101,2019-05-06 19:45:00,28,70.7,22,62.3,50,67.0,2,0
1102,2019-05-06 19:50:00,36,70.6,27,62.2,63,67.0,2,0
1103,2019-05-06 19:55:00,37,70.6,27,62.2,64,67.1,2,0
1104,2019-05-06 20:00:00,20,70.7,17,62.4,37,66.9,2,0
1105,2019-05-06 20:05:00,27,70.7,21,62.5,48,67.1,2,0
1106,2019-05-06 20:10:00,28,70.7,22,62.2,50,66.9,2,0
1107,2019-05-06 20:15:00,19,70.7,16,62.5,35,67.0,2,0
1108,2019-05-06 20:20:00,39,70.8,29,62.9,68,67.4,2,0
1109,2019-05-06 20:25:00,22,70.8,18,62.9,40,67.2,2,0
1110,2019-05-06 20:30:00,17,70.7,15,62.6,32,66.9,2,0
1111,2019-05-06 20:35:00,19,70.6,16,62.0,35,66.7,2,0
1112,2019-05-06 20:40:00,14,70.5,13,61.2,27,66.0,2,0
1113,2019-05-06 20:45:00,17,70.5,15,61.3,32,66.2,2,0
1114,2019-05-06 20:50:00,22,70.6,18,61.8,40,66.6,2,0
1115,2019-05-06 20:55:00,17,70.6,15,62.1,32,66.7,2,0
1116,2019-05-06 21:00:00,13,70.6,13,62.1,26,66.4,2,0
1117,2019-05-06 21:05:00,18,70.6,15,62.2,33,66.8,2,0
1118,2019-05-06 21:10:00,11,70.6,11,62.2,22,66.4,2,0
